County,State,lat,lng,Unnamed: 0,Temp
Mercer County, North Dakota,40.3028533,-74.7337069,2094,51.01
McLean County, North Dakota,40.5478429,-88.864698,2095,45
Pierce County, North Dakota,47.0675877,-122.1295269,2096,48
Ransom County, North Dakota,46.4937656,-97.6257919,2097,28.99
Renville County, North Dakota,44.6674445,-94.976654,2098,33.8
Sioux County, North Dakota,43.0869936,-96.1526985,2099,34
Bowman County, North Dakota,46.0945462,-103.556038,2100,24.8
Burleigh County, North Dakota,47.0448552,-100.5049676,2101,23
Golden Valley County, North Dakota,46.3709324,-109.1743851,2102,23
Logan County, North Dakota,40.3899679,-83.8473015,2103,46
Oliver County, North Dakota,47.1217918,-101.342985,2104,23
Towner County, North Dakota,48.7485974,-99.2761104,2105,23
Stutsman County, North Dakota,46.939184,-98.9909139,2106,24.8
Ramsey County, North Dakota,44.9963986,-93.0615978,2107,36
Divide County, North Dakota,48.8056154,-103.582951,2108,21.99
Foster County, North Dakota,47.4991972,-98.874618,2109,24.8
Griggs County, North Dakota,47.3876664,-98.2554295,2110,24.8
Sargent County, North Dakota,46.1089195,-97.6152418,2111,30.2
Sheridan County, North Dakota,44.787904,-106.925973,2112,34
Slope County, North Dakota,46.4129398,-103.5021012,2113,24.01
Stark County, North Dakota,40.8684676,-81.2518833,2114,48.2
Wells County, North Dakota,40.7778348,-85.1894045,2115,39.99
Gallia County, Ohio,38.8619254,-82.345189,2116,57.99
Huron County, Ohio,43.9466791,-82.820974,2117,33.01
Mahoning County, Ohio,40.9871753,-80.7214417,2118,48.2
Athens County, Ohio,39.3030308,-82.12784,2119,55.99
Adams County, Ohio,39.8398269,-104.1930918,2120,52
Scioto County, Ohio,38.861065,-82.9931607,2121,54
Medina County, Ohio,41.080133,-81.9534815,2122,48.2
Meigs County, Ohio,39.0874307,-81.9971108,2123,55.99
Union County, Ohio,34.9338651,-80.543845,2124,51.01
Champaign County, Ohio,40.2138865,-88.2461183,2125,45
Pike County, Ohio,33.0881873,-84.3962535,2126,48.2
Paulding County, Ohio,33.9142037,-84.8984775,2127,77
Greene County, Ohio,39.697399,-83.8897057,2128,46.4
Hamilton County, Ohio,39.2355447,-84.564147,2129,46.99
Franklin County, Ohio,40.0154745,-82.9931607,2130,51.01
Lawrence County, Ohio,40.957855,-80.365865,2131,48
Marion County, Ohio,29.2787765,-82.12784,2132,48
Morgan County, Ohio,41.0576176,-111.6183755,2133,44.01
Tuscarawas County, Ohio,40.3978972,-81.4278984,2134,52
Wayne County, Ohio,42.2790746,-83.336188,2135,37
Wyandot County, Ohio,40.8471492,-83.336188,2136,46.99
Brown County, Ohio,44.4561674,-87.9334803,2137,37
Butler County, Ohio,39.440463,-84.5222189,2138,46.99
Erie County, Ohio,42.9023958,-78.8661589,2139,41
Harrison County, Ohio,30.432087,-89.0179332,2140,72
Knox County, Ohio,35.9874629,-83.9419784,2141,64.99
Licking County, Ohio,40.1460895,-82.4752757,2142,51.01
Richland County, Ohio,34.0412165,-80.9428911,2143,68
Vinton County, Ohio,39.2875595,-82.5185837,2144,55.99
Carroll County, Ohio,39.5423418,-77.0564464,2145,41
Hancock County, Ohio,39.8249915,-85.8486236,2146,43
Clermont County, Ohio,39.0928449,-84.1857115,2147,46.99
Fairfield County, Ohio,39.830506,-82.6483442,2148,51.8
Defiance County, Ohio,41.3491725,-84.4802606,2149,41
Highland County, Ohio,39.2228606,-83.5070203,2150,46.4
Henry County, Ohio,33.4347963,-84.1435136,2151,77
Jefferson County, Ohio,39.5800298,-105.2662931,2152,52
Portage County, Ohio,41.1887572,-81.2518833,2153,48.2
Putnam County, Ohio,41.4351069,-73.7948516,2154,46.99
Belmont County, Ohio,40.0325848,-80.8986502,2155,52
Clinton County, Ohio,42.9663458,-84.5222189,2156,37.99
Fayette County, Ohio,33.4502206,-84.4802606,2157,77
Perry County, Ohio,40.371376,-77.2405153,2158,44.6
Pickaway County, Ohio,39.687828,-82.9931607,2159,50
Logan County, Ohio,40.3899679,-83.8473015,2160,46
Madison County, Ohio,38.9041402,-89.9253233,2161,66.99
Summit County, Ohio,41.0918991,-81.5596427,2162,48.99
Muskingum County, Ohio,39.9478393,-81.9534815,2163,54
Sandusky County, Ohio,41.3559092,-83.1220074,2164,46.4
Shelby County, Ohio,35.1268552,-89.9253233,2165,63
Van Wert County, Ohio,40.871234,-84.564147,2166,41
Washington County, Ohio,45.5469616,-123.1386021,2167,50
Williams County, Ohio,48.432044,-103.2923954,2168,21.2
Auglaize County, Ohio,40.5781556,-84.3542049,2169,41
Columbiana County, Ohio,40.7902581,-80.7657804,2170,48.2
Darke County, Ohio,40.1056572,-84.6897495,2171,44.6
Ottawa County, Ohio,42.953023,-86.0937312,2172,39.2
Fulton County, Ohio,33.8033965,-84.3962535,2173,77
Hardin County, Ohio,30.364764,-94.315422,2174,80.6
Jackson County, Ohio,38.9914998,-94.315422,2175,51.01
Lucas County, Ohio,41.6894388,-83.3789389,2176,37.4
Morrow County, Ohio,40.5303751,-82.8007993,2177,51.01
Noble County, Ohio,41.4277391,-85.354965,2178,39.2
Preble County, Ohio,39.7778251,-84.6897495,2179,46.99
Seneca County, Ohio,42.7651891,-76.8720961,2180,39.99
Stark County, Ohio,40.8684676,-81.2518833,2181,48.2
Allen County, Ohio,41.0932622,-85.023346,2182,41
Coshocton County, Ohio,40.2735823,-81.9534815,2183,52
Crawford County, Ohio,41.6661391,-80.2767327,2184,48
Delaware County, Ohio,39.907793,-75.3878525,2185,50
Geauga County, Ohio,41.4641521,-81.2078164,2186,48.2
Guernsey County, Ohio,40.0731129,-81.4278984,2187,53.6
Hocking County, Ohio,39.4909358,-82.4752757,2188,53.01
Lake County, Ohio,28.702847,-81.7787021,2189,39.2
Mercer County, Ohio,40.3028533,-74.7337069,2190,51.01
Ross County, Ohio,39.3584253,-82.9931607,2191,51.8
Clark County, Ohio,36.0795613,-115.094045,2192,60.01
Cuyahoga County, Ohio,41.433923,-81.67582,2193,48.2
Holmes County, Ohio,40.5540928,-81.909826,2194,51.01
Lorain County, Ohio,41.4116881,-82.12784,2195,48.2
Miami County, Ohio,40.081473,-84.1857115,2196,44.6
Monroe County, Ohio,43.2841246,-77.7452081,2197,37.99
Montgomery County, Ohio,39.1547426,-77.2405153,2198,42.01
Trumbull County, Ohio,41.3064984,-80.7214417,2199,48.2
Warren County, Ohio,39.4241422,-84.1857115,2200,46.99
Wood County, Ohio,44.4747774,-90.0746767,2201,35.6
Ashland County, Ohio,40.9435588,-82.3017728,2202,48.2
Ashtabula County, Ohio,41.9396982,-80.7214417,2203,46.4
Adair County, Oklahoma,41.2741733,-94.479976,2204,60.01
Seminole County, Oklahoma,28.7131688,-81.2078164,2205,84
Stephens County, Oklahoma,34.5458998,-83.2934086,2206,55.99
Cimarron County, Oklahoma,36.7936335,-102.6216211,2207,60.8
Blaine County, Oklahoma,43.4743428,-113.9664446,2208,28.4
Carter County, Oklahoma,36.2638604,-82.12784,2209,66.2
Coal County, Oklahoma,34.568577,-96.2800864,2210,75
Grant County, Oklahoma,47.1981147,-119.3732456,2211,37.4
Greer County, Oklahoma,34.9338651,-99.456155,2212,75.2
Kingfisher County, Oklahoma,35.9181468,-97.87216,2213,70
McClain County, Oklahoma,35.0282316,-97.4814163,2214,73
McIntosh County, Oklahoma,31.4748147,-81.3839326,2215,75.99
Marshall County, Oklahoma,34.3652297,-86.3376761,2216,69.01
Murray County, Oklahoma,34.7928029,-84.7315563,2217,66
Noble County, Oklahoma,41.4277391,-85.354965,2218,39.2
Nowata County, Oklahoma,36.7344388,-95.6457951,2219,68
Ottawa County, Oklahoma,42.953023,-86.0937312,2220,39.2
Rogers County, Oklahoma,36.3898068,-95.6457951,2221,69.01
Sequoyah County, Oklahoma,35.5155322,-94.7691586,2222,73.99
Wagoner County, Oklahoma,35.9192397,-95.5197394,2223,72
Alfalfa County, Oklahoma,36.7435919,-98.3964938,2224,64.4
Woods County, Oklahoma,36.7181862,-98.7481167,2225,63
Caddo County, Oklahoma,35.10556,-98.3088441,2226,75.2
Cleveland County, Oklahoma,35.361354,-81.6035062,2227,46.4
Muskogee County, Oklahoma,35.7111198,-95.3102505,2228,73.4
Okfuskee County, Oklahoma,35.4878871,-96.3226072,2229,71.6
Atoka County, Oklahoma,34.4509901,-95.9832577,2230,77
Bryan County, Oklahoma,32.0236584,-81.4718387,2231,78.8
Dewey County, Oklahoma,36.017265,-98.9245343,2232,69.8
Harper County, Oklahoma,37.1096002,-98.0465185,2233,63
Kay County, Oklahoma,36.8234478,-97.179026,2234,66.99
Logan County, Oklahoma,40.3899679,-83.8473015,2235,46
Craig County, Oklahoma,37.4465895,-80.2321313,2236,37.99
Tulsa County, Oklahoma,36.1593471,-95.940971,2237,71.01
Washington County, Oklahoma,45.5469616,-123.1386021,2238,50
Canadian County, Oklahoma,35.5593784,-98.0465185,2239,71.6
Harmon County, Oklahoma,34.7305114,-99.8124935,2240,75.2
Haskell County, Oklahoma,33.1403423,-99.8124935,2241,70.01
Latimer County, Oklahoma,34.835035,-95.3102505,2242,75
Okmulgee County, Oklahoma,35.6795873,-95.9832577,2243,72
Osage County, Oklahoma,36.6189367,-96.2375947,2244,68
Jefferson County, Oklahoma,39.5800298,-105.2662931,2245,52
Pushmataha County, Oklahoma,34.4820384,-95.3102505,2246,77
Garfield County, Oklahoma,39.6584775,-107.763621,2247,41
Garvin County, Oklahoma,34.7289063,-97.3516558,2248,75.2
Johnston County, Oklahoma,35.4403514,-78.3842227,2249,52
Pittsburg County, Oklahoma,34.9879281,-95.8142885,2250,73
Pontotoc County, Oklahoma,34.7685043,-96.663812,2251,75.2
Roger Mills County, Oklahoma,35.616176,-99.634135,2252,71.6
Woodward County, Oklahoma,36.413792,-99.3673084,2253,66.2
Cherokee County, Oklahoma,34.2514526,-84.4802606,2254,75.2
Delaware County, Oklahoma,39.907793,-75.3878525,2255,50
Ellis County, Oklahoma,32.2619765,-96.8350999,2256,80.01
Grady County, Oklahoma,35.0472662,-97.87216,2257,73.99
Payne County, Oklahoma,36.1449988,-97.0068393,2258,69.8
Pottawatomie County, Oklahoma,39.3976344,-96.3226072,2259,43
Creek County, Oklahoma,35.8362494,-96.3226072,2260,69.01
Tillman County, Oklahoma,34.4478348,-98.9245343,2261,75.2
Washita County, Oklahoma,35.3234027,-98.9245343,2262,75.2
Cotton County, Oklahoma,34.309094,-98.3964938,2263,75.99
Kiowa County, Oklahoma,37.5285165,-99.2785583,2264,53.6
Le Flore County, Oklahoma,34.8622042,-94.645035,2265,77
McCurtain County, Oklahoma,34.1481711,-94.8105955,2266,77
Major County, Oklahoma,36.3479671,-98.5281613,2267,64.4
Mayes County, Oklahoma,36.2322429,-95.3102505,2268,72
Oklahoma County, Oklahoma,35.6038323,-97.3516558,2269,71.6
Custer County, Oklahoma,38.0615578,-105.3131185,2270,59
Beaver County, Oklahoma,40.6367812,-80.365865,2271,48
Love County, Oklahoma,33.985839,-97.2221421,2272,75.2
Beckham County, Oklahoma,35.2687266,-99.634135,2273,75.2
Hughes County, Oklahoma,44.3535022,-99.8124935,2274,28.99
Choctaw County, Oklahoma,33.9851472,-95.5197394,2275,77
Jackson County, Oklahoma,38.9914998,-94.315422,2276,51.01
Comanche County, Oklahoma,34.6612778,-98.3964938,2277,75.2
Lincoln County, Oklahoma,35.4637028,-81.2078164,2278,48.2
Pawnee County, Oklahoma,36.2918339,-96.7065914,2279,46.4
Marion County, Oregon,29.2787765,-82.12784,2280,48
Jackson County, Oregon,38.9914998,-94.315422,2281,51.01
Douglas County, Oregon,39.2587106,-104.9388853,2282,52
Grant County, Oregon,47.1981147,-119.3732456,2283,37.4
Jefferson County, Oregon,39.5800298,-105.2662931,2284,52
Polk County, Oregon,27.8617347,-81.6911559,2285,84.2
Clackamas County, Oregon,45.2023855,-122.1188945,2286,51.01
Deschutes County, Oregon,43.83251,-121.2616541,2287,33.01
Linn County, Oregon,42.0659844,-91.6760691,2288,35.6
Tillamook County, Oregon,45.5293478,-123.7052374,2289,50
Yamhill County, Oregon,45.1771983,-123.2395303,2290,50
Baker County, Oregon,44.7652304,-117.67692,2291,35.01
Josephine County, Oregon,42.3447572,-123.4568737,2292,51.8
Klamath County, Oregon,42.6952767,-121.6142133,2293,35.01
Umatilla County, Oregon,45.7750424,-118.7606453,2294,37
Lincoln County, Oregon,35.4637028,-81.2078164,2295,48.2
Benton County, Oregon,46.3166362,-119.5021582,2296,37.99
Columbia County, Oregon,33.5098514,-82.2583297,2297,78.8
Crook County, Oregon,44.0978126,-120.0963654,2298,33.01
Sherman County, Oregon,45.4122013,-120.753042,2299,39.99
Wasco County, Oregon,45.0600051,-121.2375122,2300,39
Harney County, Oregon,43.1423225,-119.0116305,2301,32
Lane County, Oregon,43.9610092,-122.6618227,2302,46.4
Malheur County, Oregon,43.21716,-117.5791892,2303,29.65
Wallowa County, Oregon,45.592984,-116.9717994,2304,37.99
Washington County, Oregon,45.5469616,-123.1386021,2305,50
Wheeler County, Oregon,35.3830893,-100.3497895,2306,30.99
Morrow County, Oregon,40.5303751,-82.8007993,2307,51.01
Clatsop County, Oregon,46.0210796,-123.7653042,2308,48.99
Coos County, Oregon,43.242897,-124.105737,2309,54
Curry County, Oregon,42.5440503,-124.2781762,2310,54
Gilliam County, Oregon,45.4565608,-120.1802024,2311,35.01
Hood River County, Oregon,45.5605475,-121.6378798,2312,46.99
Lake County, Oregon,28.702847,-81.7787021,2313,39.2
Multnomah County, Oregon,45.5145659,-122.5863211,2314,50
Union County, Oregon,34.9338651,-80.543845,2315,51.01
Newport County, Rhode Island,41.5016969,-71.2399037,2316,46
Kent County, Rhode Island,43.0097027,-85.520024,2317,39.2
Providence County, Rhode Island,41.8881582,-71.4774291,2318,46
Bristol County, Rhode Island,41.7938406,-71.1448516,2319,46.4
Washington County, Rhode Island,45.5469616,-123.1386021,2320,50
Delaware County, Pennsylvania,39.907793,-75.3878525,2321,50
Franklin County, Pennsylvania,40.0154745,-82.9931607,2322,51.01
Union County, Pennsylvania,34.9338651,-80.543845,2323,51.01
Wayne County, Pennsylvania,42.2790746,-83.336188,2324,37
Bedford County, Pennsylvania,37.2538794,-79.4703885,2325,37.4
Dauphin County, Pennsylvania,40.2734277,-76.7336521,2326,45
Forest County, Pennsylvania,45.6704497,-88.8375807,2327,35.6
Somerset County, Pennsylvania,40.5292099,-74.6400432,2328,48.99
Monroe County, Pennsylvania,43.2841246,-77.7452081,2329,37.99
Philadelphia County, Pennsylvania,39.9525839,-75.1652215,2330,50
York County, Pennsylvania,34.9871367,-81.2518833,2331,48.99
Westmoreland County, Pennsylvania,40.2353963,-79.4703885,2332,46.4
Blair County, Pennsylvania,40.4531318,-78.3842227,2333,44.01
Bradford County, Pennsylvania,29.9723818,-82.1713632,2334,82.4
Cambria County, Pennsylvania,40.4894231,-78.7476208,2335,46.4
Chester County, Pennsylvania,40.0010204,-75.8069082,2336,46.99
Berks County, Pennsylvania,40.3451566,-75.9927652,2337,46.99
Huntingdon County, Pennsylvania,40.4155273,-78.0195387,2338,44.01
Indiana County, Pennsylvania,40.6850762,-79.1096901,2339,46.4
Lawrence County, Pennsylvania,40.957855,-80.365865,2340,48
Mifflin County, Pennsylvania,40.652279,-77.6077865,2341,44.6
Washington County, Pennsylvania,45.5469616,-123.1386021,2342,50
Cumberland County, Pennsylvania,40.1299841,-77.2405153,2343,55.99
Allegheny County, Pennsylvania,40.4450813,-80.0087746,2344,48
Pike County, Pennsylvania,33.0881873,-84.3962535,2345,48.2
Snyder County, Pennsylvania,40.750748,-77.0564464,2346,46
Susquehanna County, Pennsylvania,41.745553,-75.8069082,2347,46.99
Crawford County, Pennsylvania,41.6661391,-80.2767327,2348,48
Erie County, Pennsylvania,42.9023958,-78.8661589,2349,41
Fulton County, Pennsylvania,33.8033965,-84.3962535,2350,77
Juniata County, Pennsylvania,40.5521642,-77.4242972,2351,44.6
Schuylkill County, Pennsylvania,40.6873058,-76.1783739,2352,46.99
Wyoming County, Pennsylvania,42.642052,-78.2020387,2353,42.01
Adams County, Pennsylvania,39.8398269,-104.1930918,2354,52
Armstrong County, Pennsylvania,40.8790518,-79.4703885,2355,48
Clinton County, Pennsylvania,42.9663458,-84.5222189,2356,37.99
Carbon County, Pennsylvania,40.901975,-75.667356,2357,48.2
Centre County, Pennsylvania,40.8765649,-77.8367282,2358,44.01
Northumberland County, Pennsylvania,40.8674339,-76.6874701,2359,46.99
Northampton County, Pennsylvania,40.7749283,-75.294569,2360,48.99
Cameron County, Pennsylvania,26.1284971,-97.5247243,2361,91.4
Venango County, Pennsylvania,41.3896611,-79.8296743,2362,46.99
Beaver County, Pennsylvania,40.6367812,-80.365865,2363,48
Bucks County, Pennsylvania,40.4107964,-75.2479061,2364,50
Lackawanna County, Pennsylvania,41.4421199,-75.5742467,2365,46.99
Lehigh County, Pennsylvania,40.6519679,-75.5742467,2366,48
McKean County, Pennsylvania,41.8133351,-78.4751945,2367,43
Fayette County, Pennsylvania,33.4502206,-84.4802606,2368,77
Clarion County, Pennsylvania,41.1982095,-79.4703885,2369,46.4
Montgomery County, Pennsylvania,39.1547426,-77.2405153,2370,42.01
Clearfield County, Pennsylvania,40.9519685,-78.5660852,2371,43
Greene County, Pennsylvania,39.697399,-83.8897057,2372,46.4
Lebanon County, Pennsylvania,40.3666686,-76.5025742,2373,46
Lycoming County, Pennsylvania,41.2720004,-77.1024902,2374,48
Luzerne County, Pennsylvania,41.1404353,-75.9927652,2375,48.2
Montour County, Pennsylvania,41.0262303,-76.6874701,2376,48
Warren County, Pennsylvania,39.4241422,-84.1857115,2377,46.99
Columbia County, Pennsylvania,33.5098514,-82.2583297,2378,78.8
Butler County, Pennsylvania,39.440463,-84.5222189,2379,46.99
Elk County, Pennsylvania,41.4284924,-78.5660852,2380,43
Jefferson County, Pennsylvania,39.5800298,-105.2662931,2381,52
Lancaster County, Pennsylvania,40.0466571,-76.1783739,2382,46.99
Mercer County, Pennsylvania,40.3028533,-74.7337069,2383,51.01
Perry County, Pennsylvania,40.371376,-77.2405153,2384,44.6
Potter County, Pennsylvania,35.404373,-101.9804613,2385,70
Sullivan County, Pennsylvania,41.6897493,-74.7805192,2386,46.99
Tioga County, Pennsylvania,42.1256317,-76.3637285,2387,44.01
Aiken County, South Carolina,33.6005783,-81.6035062,2388,78.8
Allendale County, South Carolina,33.0059695,-81.3839326,2389,78.8
Newberry County, South Carolina,34.309094,-81.6035062,2390,61
